Logistic Regression
C, 10
Penalty, l1
Tolerance, 0.01

,, precision,recall,f1-score, support

,0.0, 0.93,0.94,0.93, 296
,1.0, 0.91,0.91,0.91, 317
,2.0, 0.99,0.99,0.99, 307
,3.0, 0.93,0.89,0.91, 295
,4.0, 0.91,0.91,0.91, 307
,5.0, 0.83,0.86,0.84, 288
,9.0, 0.90,0.92,0.91, 306
, 10.0, 0.93,0.93,0.93, 290
, 11.0, 0.96,0.95,0.96, 316

avg / total,, 0.92,0.92,0.92,2722
,
277,   0,   0,   0,   0,   2,  16,   0,   1,
   4, 289,   1,   1,  16,   4,   1,   1,   0,
   0,   0, 305,   1,   0,   0,   0,   0,   1,
   4,   0,   1, 262,   1,  18,   0,   6,   3,
   1,  13,   0,   1, 279,  10,   1,   0,   2,
   1,  10,   0,   9,   5, 248,   4,  11,   0,
   8,   0,   1,   1,   5,   4, 283,   0,   4,
   2,   4,   0,   5,   1,   8,   0, 270,   0,
   0,   0,   0,   1,   1,   5,   9,   1, 299

Accuracy:, 0.922851

ROC AUC
Class: 0, 0.962412
Class: 1, 0.951460
Class: 2, 0.994716
Class: 3, 0.959433
Class: 4, 0.947123
Class: 5, 0.906461
Class: 6, 0.945861
Class: 7, 0.963018
Class: 8, 0.978734
