AdaBoost with Perceptron
Estimators:, 700

,, precision,recall,f1-score, support

,0.0, 0.94,0.91,0.92, 296
,1.0, 0.88,0.87,0.87, 317
,2.0, 1.00,0.96,0.98, 307
,3.0, 0.93,0.88,0.91, 295
,4.0, 0.85,0.87,0.86, 307
,5.0, 0.74,0.90,0.81, 288
,9.0, 0.89,0.92,0.90, 306
, 10.0, 0.92,0.89,0.90, 290
, 11.0, 0.98,0.90,0.94, 316

avg / total,, 0.90,0.90,0.90,2722
,
270,   1,   0,   0,   0,   5,  19,   1,   0,
   3, 275,   0,   1,  20,  15,   0,   3,   0,
   0,   3, 295,   2,   7,   0,   0,   0,   0,
   3,   1,   0, 260,   0,  21,   0,  10,   0,
   0,  16,   0,   1, 268,  18,   1,   1,   2,
   0,  12,   0,   5,   7, 258,   1,   4,   1,
  11,   0,   0,   0,  10,   3, 280,   0,   2,
   1,   6,   0,   6,   0,  20,   0, 257,   0,
   0,   0,   0,   4,   5,   9,  13,   2, 283

Accuracy:, 0.898604

ROC AUC
Class: 0, 0.963409
Class: 1, 0.929177
Class: 2, 0.997528
Class: 3, 0.958786
Class: 4, 0.914605
Class: 5, 0.863306
Class: 6, 0.940461
Class: 7, 0.955479
Class: 8, 0.984540
